"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 25, 2019","141.97","139.88","143.30","139.62","8.94K","1.93%"
"Nov 22, 2019","139.28","142.38","142.38","138.28","9.23K","-4.29%"
"Nov 21, 2019","145.53","146.15","146.15","145.18","0.71K","-0.73%"
"Nov 20, 2019","146.60","146.80","147.00","146.50","0.67K","0.00%"
"Nov 19, 2019","146.60","146.75","146.75","146.15","0.96K","0.15%"
"Nov 18, 2019","146.38","146.20","146.50","145.70","0.76K","0.09%"
"Nov 15, 2019","146.25","146.60","146.60","146.05","1.12K","-0.25%"
"Nov 14, 2019","146.62","145.62","146.88","145.57","0.71K","0.72%"
"Nov 13, 2019","145.57","148.00","148.00","145.10","2.01K","-1.51%"
"Nov 12, 2019","147.80","147.85","148.22","147.35","1.18K","0.16%"
"Nov 11, 2019","147.57","147.15","147.85","146.95","1.32K","0.39%"
"Nov 08, 2019","147.00","146.43","147.25","146.38","0.76K","0.15%"
"Nov 07, 2019","146.78","147.25","147.65","146.47","1.86K","-0.01%"
"Nov 06, 2019","146.80","147.82","147.85","146.15","2.14K","-0.71%"
"Nov 05, 2019","147.85","148.90","149.00","147.50","2.14K","-0.82%"
"Nov 04, 2019","149.07","149.05","149.28","148.15","0.84K","-0.03%"
"Nov 01, 2019","149.12","147.60","149.40","146.93","2.02K","2.17%"
"Oct 31, 2019","145.95","146.03","146.18","145.88","0.33K","-0.05%"
"Oct 30, 2019","146.03","145.65","146.20","145.40","0.59K","0.41%"
"Oct 29, 2019","145.43","145.35","145.60","145.05","0.43K","0.02%"
"Oct 28, 2019","145.40","145.70","145.80","145.25","0.40K","-0.21%"
"Oct 25, 2019","145.70","145.35","146.40","145.15","0.60K","0.33%"
"Oct 24, 2019","145.22","145.07","145.80","144.80","0.63K","0.13%"
"Oct 23, 2019","145.03","143.00","145.10","142.82","0.67K","0.93%"
"Oct 22, 2019","143.70","143.45","144.40","143.12","0.49K","0.19%"
"Oct 21, 2019","143.43","143.75","144.07","142.80","0.42K","-0.05%"
"Oct 18, 2019","143.50","144.53","144.53","142.55","0.91K","-0.49%"
"Oct 17, 2019","144.20","145.00","145.00","143.15","1.38K","-0.70%"
"Oct 16, 2019","145.22","144.90","145.82","144.10","0.80K","0.15%"
"Oct 15, 2019","145.00","145.97","146.22","144.78","0.88K","-0.38%"
"Oct 14, 2019","145.55","144.43","146.40","144.05","1.03K","1.01%"
"Oct 11, 2019","144.10","144.28","144.72","143.50","0.84K","-0.14%"
"Oct 10, 2019","144.30","144.53","145.07","143.38","1.41K","-0.14%"
"Oct 09, 2019","144.50","142.30","145.43","142.22","2.81K","1.74%"
"Oct 08, 2019","142.03","141.57","142.47","141.22","1.01K","0.23%"
"Oct 07, 2019","141.70","142.25","142.38","141.18","1.45K","-0.19%"
"Oct 04, 2019","141.97","142.60","142.70","141.50","1.45K","-0.27%"
"Oct 03, 2019","142.35","142.50","142.60","141.68","1.33K","0.20%"
"Oct 02, 2019","142.07","141.07","142.50","140.50","2.45K","0.78%"
"Oct 01, 2019","140.97","142.55","142.97","140.72","2.66K","-1.00%"
"Sep 30, 2019","142.40","144.30","144.62","142.15","4.05K","-1.33%"
"Sep 27, 2019","144.32","143.40","144.72","142.78","4.93K","1.99%"
"Sep 26, 2019","141.50","141.60","141.70","141.47","0.22K","-0.05%"
"Sep 25, 2019","141.57","141.25","141.65","141.05","0.23K","0.23%"
"Sep 24, 2019","141.25","141.35","141.45","141.10","0.43K","-0.25%"
"Sep 23, 2019","141.60","140.95","141.75","140.57","0.55K","0.91%"
"Sep 20, 2019","140.32","140.03","140.57","139.90","0.71K","0.26%"
"Sep 19, 2019","139.95","139.60","140.22","139.20","0.45K","0.05%"
"Sep 18, 2019","139.88","138.70","139.90","138.47","0.63K","0.50%"
"Sep 17, 2019","139.18","136.62","139.75","136.55","1.10K","1.93%"
